idu,commune,status,tier_v2,rang_v2,etage0,n_zones_raw,n_zones_dedup,total_cov_raw_pct,total_cov_dedup_pct,an_cov_raw_pct,an_cov_dedup_pct,uau_cov_raw_pct,uau_cov_dedup_pct,zone_majoritaire_raw,zone_majoritaire_dedup,verdict_raw,verdict_dedup,hard_exclude_infonde,zone_majoritaire_change,verdict_change
97423000AH1118,Les Trois-Bassins,ecartee,ecartee,96997,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1119,Les Trois-Bassins,ecartee,ecartee,71097,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1120,Les Trois-Bassins,ecartee,ecartee,100242,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1121,Les Trois-Bassins,ecartee,ecartee,45141,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1122,Les Trois-Bassins,ecartee,ecartee,123311,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1123,Les Trois-Bassins,ecartee,ecartee,93301,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1124,Les Trois-Bassins,ecartee,ecartee,92318,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1125,Les Trois-Bassins,ecartee,ecartee,91380,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1126,Les Trois-Bassins,ecartee,ecartee,100625,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1127,Les Trois-Bassins,ecartee,ecartee,114856,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1128,Les Trois-Bassins,ecartee,ecartee,99348,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1129,Les Trois-Bassins,ecartee,ecartee,78385,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1130,Les Trois-Bassins,ecartee,ecartee,74242,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1131,Les Trois-Bassins,ecartee,ecartee,94995,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1132,Les Trois-Bassins,ecartee,ecartee,200394,1,4,2,200.0,100.0,71.1,35.5,100.0,64.5,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1133,Les Trois-Bassins,ecartee,ecartee,101475,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1134,Les Trois-Bassins,ecartee,ecartee,172165,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1135,Les Trois-Bassins,ecartee,ecartee,97035,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1136,Les Trois-Bassins,ecartee,ecartee,156522,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1137,Les Trois-Bassins,ecartee,ecartee,46606,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1138,Les Trois-Bassins,ecartee,ecartee,101606,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1139,Les Trois-Bassins,ecartee,ecartee,480,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1140,Les Trois-Bassins,ecartee,ecartee,121327,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1141,Les Trois-Bassins,ecartee,ecartee,80250,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1142,Les Trois-Bassins,ecartee,ecartee,101073,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1143,Les Trois-Bassins,ecartee,ecartee,124277,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1144,Les Trois-Bassins,ecartee,ecartee,61639,1,4,2,200.0,100.0,2.4,1.2,100.0,98.8,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1145,Les Trois-Bassins,ecartee,a_creuser,144602,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1146,Les Trois-Bassins,ecartee,ecartee,300807,1,4,2,200.0,100.0,79.6,39.8,100.0,60.2,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1150,Les Trois-Bassins,ecartee,ecartee,163638,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1151,Les Trois-Bassins,ecartee,a_creuser,18565,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1152,Les Trois-Bassins,ecartee,ecartee,83706,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1153,Les Trois-Bassins,ecartee,ecartee,98481,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1159,Les Trois-Bassins,ecartee,ecartee,111763,1,4,2,200.0,100.0,0.1,0.1,100.0,99.9,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1161,Les Trois-Bassins,ecartee,ecartee,117138,1,6,3,200.0,100.0,4.3,2.1,100.0,97.9,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1164,Les Trois-Bassins,ecartee,ecartee,115555,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1165,Les Trois-Bassins,ecartee,ecartee,218942,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1166,Les Trois-Bassins,ecartee,a_creuser,257738,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1167,Les Trois-Bassins,ecartee,a_creuser,242967,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1168,Les Trois-Bassins,ecartee,ecartee,243112,1,4,2,200.0,100.0,1.7,0.8,100.0,99.2,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1170,Les Trois-Bassins,ecartee,ecartee,329702,1,4,2,200.0,100.0,15.4,7.7,100.0,92.3,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1171,Les Trois-Bassins,ecartee,ecartee,143046,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1172,Les Trois-Bassins,ecartee,ecartee,154324,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1176,Les Trois-Bassins,ecartee,ecartee,133873,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1177,Les Trois-Bassins,ecartee,ecartee,189402,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1178,Les Trois-Bassins,ecartee,ecartee,238580,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1179,Les Trois-Bassins,ecartee,a_creuser,56715,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1188,Les Trois-Bassins,ecartee,a_creuser,28143,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1189,Les Trois-Bassins,ecartee,a_creuser,178049,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1191,Les Trois-Bassins,ecartee,a_creuser,275752,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1192,Les Trois-Bassins,ecartee,ecartee,224323,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1193,Les Trois-Bassins,ecartee,ecartee,206393,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1195,Les Trois-Bassins,ecartee,ecartee,119856,1,4,2,200.0,100.0,19.4,9.7,100.0,90.3,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1196,Les Trois-Bassins,ecartee,ecartee,140070,1,4,2,200.0,100.0,33.2,16.6,100.0,83.4,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1199,Les Trois-Bassins,ecartee,ecartee,91402,1,6,3,200.0,100.0,16.3,8.1,100.0,91.9,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1200,Les Trois-Bassins,ecartee,ecartee,172683,1,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1201,Les Trois-Bassins,ecartee,ecartee,104184,1,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1202,Les Trois-Bassins,ecartee,a_creuser,54608,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1204,Les Trois-Bassins,ecartee,ecartee,105526,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1206,Les Trois-Bassins,ecartee,ecartee,282190,1,4,2,200.0,100.0,100.0,97.1,5.9,2.9,N,N,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97423000AH1208,Les Trois-Bassins,ecartee,ecartee,125552,1,4,2,200.0,100.0,0.5,0.2,100.0,99.8,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1209,Les Trois-Bassins,ecartee,ecartee,70180,1,4,2,200.0,100.0,14.7,7.3,100.0,92.7,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1211,Les Trois-Bassins,ecartee,ecartee,126855,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1214,Les Trois-Bassins,ecartee,ecartee,113034,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1216,Les Trois-Bassins,ecartee,ecartee,132951,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1217,Les Trois-Bassins,ecartee,a_creuser,95117,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1219,Les Trois-Bassins,ecartee,a_creuser,89833,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1220,Les Trois-Bassins,ecartee,ecartee,101268,1,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1221,Les Trois-Bassins,ecartee,ecartee,147490,1,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1223,Les Trois-Bassins,ecartee,ecartee,235505,1,4,2,200.0,100.0,15.5,7.8,100.0,92.2,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1224,Les Trois-Bassins,ecartee,ecartee,229256,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1225,Les Trois-Bassins,ecartee,a_creuser,152917,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1226,Les Trois-Bassins,ecartee,ecartee,221641,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1227,Les Trois-Bassins,ecartee,a_creuser,207625,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1228,Les Trois-Bassins,ecartee,ecartee,211813,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1229,Les Trois-Bassins,ecartee,ecartee,31679,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1230,Les Trois-Bassins,ecartee,a_creuser,244309,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1231,Les Trois-Bassins,ecartee,ecartee,88849,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1232,Les Trois-Bassins,ecartee,ecartee,35855,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1233,Les Trois-Bassins,ecartee,ecartee,122909,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1234,Les Trois-Bassins,ecartee,ecartee,36248,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1240,Les Trois-Bassins,ecartee,ecartee,155545,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1241,Les Trois-Bassins,ecartee,ecartee,113293,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1242,Les Trois-Bassins,ecartee,ecartee,34870,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1248,Les Trois-Bassins,ecartee,ecartee,39856,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1250,Les Trois-Bassins,ecartee,a_creuser,95738,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1251,Les Trois-Bassins,ecartee,a_creuser,88792,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1252,Les Trois-Bassins,ecartee,a_creuser,207856,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1253,Les Trois-Bassins,ecartee,ecartee,150384,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1254,Les Trois-Bassins,ecartee,a_creuser,182963,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1255,Les Trois-Bassins,ecartee,a_creuser,258971,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1257,Les Trois-Bassins,ecartee,a_creuser,101978,1,6,3,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1259,Les Trois-Bassins,ecartee,ecartee,167686,1,4,2,200.0,100.0,10.8,5.4,100.0,94.6,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1260,Les Trois-Bassins,ecartee,ecartee,182470,1,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1261,Les Trois-Bassins,ecartee,ecartee,152379,1,4,2,200.0,100.0,1.1,0.5,100.0,99.5,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1262,Les Trois-Bassins,ecartee,ecartee,95512,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1264,Les Trois-Bassins,ecartee,ecartee,210051,1,4,2,200.0,100.0,38.8,19.4,100.0,80.6,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1265,Les Trois-Bassins,ecartee,ecartee,120438,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1266,Les Trois-Bassins,ecartee,ecartee,54686,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1267,Les Trois-Bassins,ecartee,ecartee,280099,1,4,2,200.0,100.0,34.9,17.5,100.0,82.5,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1269,Les Trois-Bassins,ecartee,ecartee,142087,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1270,Les Trois-Bassins,ecartee,ecartee,154015,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1271,Les Trois-Bassins,ecartee,ecartee,124664,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1272,Les Trois-Bassins,ecartee,ecartee,114992,1,4,2,200.0,100.0,0.2,0.1,100.0,99.9,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1274,Les Trois-Bassins,ecartee,ecartee,188528,1,4,2,200.0,100.0,56.7,28.3,100.0,71.7,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1276,Les Trois-Bassins,ecartee,a_creuser,110428,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1277,Les Trois-Bassins,ecartee,ecartee,200081,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1278,Les Trois-Bassins,ecartee,ecartee,209615,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1279,Les Trois-Bassins,ecartee,ecartee,123577,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1280,Les Trois-Bassins,ecartee,a_creuser,203301,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1281,Les Trois-Bassins,ecartee,ecartee,133064,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1282,Les Trois-Bassins,ecartee,ecartee,134450,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1283,Les Trois-Bassins,ecartee,ecartee,191665,1,4,2,200.0,100.0,4.5,2.2,100.0,97.8,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1285,Les Trois-Bassins,ecartee,ecartee,145462,1,4,2,200.0,100.0,12.1,6.0,100.0,94.0,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1286,Les Trois-Bassins,ecartee,ecartee,80578,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1287,Les Trois-Bassins,ecartee,ecartee,135262,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1288,Les Trois-Bassins,ecartee,ecartee,118086,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1292,Les Trois-Bassins,ecartee,ecartee,215233,1,4,2,200.0,100.0,60.9,30.5,100.0,69.5,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1293,Les Trois-Bassins,ecartee,ecartee,199412,1,4,2,200.0,100.0,31.2,15.6,100.0,84.4,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1294,Les Trois-Bassins,ecartee,ecartee,109771,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1295,Les Trois-Bassins,ecartee,ecartee,111407,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1296,Les Trois-Bassins,ecartee,a_creuser,95432,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1301,Les Trois-Bassins,ecartee,a_creuser,168344,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1302,Les Trois-Bassins,ecartee,ecartee,72426,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1303,Les Trois-Bassins,ecartee,ecartee,103915,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1304,Les Trois-Bassins,ecartee,ecartee,104156,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1305,Les Trois-Bassins,ecartee,ecartee,114077,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1307,Les Trois-Bassins,ecartee,ecartee,183286,1,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1308,Les Trois-Bassins,ecartee,ecartee,219212,1,4,2,200.0,100.0,0.2,0.1,100.0,99.9,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1309,Les Trois-Bassins,ecartee,ecartee,227651,1,4,2,200.0,100.0,16.0,8.0,100.0,92.0,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1310,Les Trois-Bassins,ecartee,ecartee,141782,1,4,2,200.0,100.0,1.2,0.6,100.0,99.4,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1311,Les Trois-Bassins,ecartee,ecartee,232491,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1312,Les Trois-Bassins,ecartee,ecartee,92878,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1313,Les Trois-Bassins,ecartee,ecartee,252261,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1314,Les Trois-Bassins,ecartee,a_creuser,53314,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1315,Les Trois-Bassins,ecartee,ecartee,56695,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1316,Les Trois-Bassins,ecartee,ecartee,82374,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1317,Les Trois-Bassins,ecartee,ecartee,144962,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1318,Les Trois-Bassins,ecartee,ecartee,127267,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1319,Les Trois-Bassins,ecartee,ecartee,103464,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1320,Les Trois-Bassins,ecartee,ecartee,219847,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1321,Les Trois-Bassins,ecartee,ecartee,52666,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1322,Les Trois-Bassins,ecartee,a_creuser,164858,0,4,2,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1323,Les Trois-Bassins,ecartee,ecartee,215181,1,4,2,200.0,100.0,0.5,0.2,100.0,99.8,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1324,Les Trois-Bassins,ecartee,ecartee,365842,1,4,2,200.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97423000AH1325,Les Trois-Bassins,ecartee,ecartee,347056,1,4,2,200.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97423000AH1326,Les Trois-Bassins,ecartee,ecartee,347357,1,4,2,200.0,100.0,100.0,100.0,0.0,0.0,A,A,HARD_EXCLUDE,HARD_EXCLUDE,f,f,f
97423000AH1327,Les Trois-Bassins,ecartee,a_creuser,85520,0,6,3,200.0,100.0,0.0,0.0,100.0,100.0,AUc,AUc,POSITIVE,POSITIVE,f,f,f
97423000AH1340,Les Trois-Bassins,ecartee,ecartee,196597,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1341,Les Trois-Bassins,ecartee,ecartee,157850,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1342,Les Trois-Bassins,ecartee,a_creuser,40087,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1343,Les Trois-Bassins,ecartee,ecartee,41898,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1344,Les Trois-Bassins,ecartee,a_creuser,123199,0,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1345,Les Trois-Bassins,ecartee,ecartee,151244,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1346,Les Trois-Bassins,ecartee,ecartee,304189,1,4,2,200.0,100.0,45.1,22.6,100.0,77.4,U,U,POSITIVE_mixte,POSITIVE_mixte,f,f,f
97423000AH1347,Les Trois-Bassins,ecartee,ecartee,167550,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1348,Les Trois-Bassins,ecartee,ecartee,159725,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
97423000AH1349,Les Trois-Bassins,ecartee,ecartee,165186,1,2,1,200.0,100.0,0.0,0.0,100.0,100.0,U,U,POSITIVE,POSITIVE,f,f,f
