parcelle_id,commune,p_mutation_fonciere_12m,contrib_z,contrib_d,contribution_1,contribution_2,contribution_3,contribution_4,contribution_5
97414000ET0384,97414,0.091398,0.2261,1.4007,permis_bin [<2a]: +1.295,zone_plu [AU]: +0.388,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.086
97414000EW0317,97414,0.091398,-0.1231,1.6871,permis_bin [<2a]: +1.295,piscine [true]: +0.412,rot_nu [≤ 0.001202]: -0.276,tenure_bin*permis_bin: +0.221,"canopee_pct [(0.4, 1.9]]: +0.123"
97415000AB0450,97415,0.091398,0.7893,0.6377,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,zone_plu [AU]: +0.388,tenure_bin*rot_nu: -0.224,"sdp_residuelle_m2 [(719, 1341]]: -0.215"
97414000EZ0228,97414,0.091398,0.1636,1.1525,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.415,piscine [true]: +0.412,"rot_bati [(0.01002, 0.01179]]: +0.090",tenure_bin*permis_bin: +0.085
97407000AS1057,97407,0.091398,0.0417,1.6327,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,rot_bati [> 0.01526]: +0.182,"canopee_pct [(0.4, 1.9]]: +0.123"
97414000HE0006,97414,0.091398,-0.058,1.5096,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_bati [(0.01002, 0.01179]]: +0.090"
97415000AB0020,97415,0.091398,0.5908,0.8745,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,zone_plu [AU]: +0.388,tenure_bin*rot_nu: -0.224,"rot_nu [(0.008753, 0.01151]]: +0.214"
97424000AH0971,97424,0.091398,0.1445,1.4719,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125
97415000AB0408,97415,0.091398,0.8536,0.5321,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,zone_plu [AU]: +0.388,tenure_bin*rot_nu: -0.224,"rot_nu [(0.008753, 0.01151]]: +0.214"
97415000AX1081,97415,0.091398,0.1095,1.5009,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.083
97406000AW1247,97406,0.091398,0.2663,1.3425,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97415000CT2256,97415,0.091398,0.5358,1.252,permis_bin [<2a]: +1.295,zone_plu [AU]: +0.388,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: -0.213,ndvi_moyen*zone_plu: +0.152
97415000CM2182,97415,0.091398,0.1066,1.5989,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,sdp_residuelle_m2 [manquant]: -0.156
97423000AI0236,97423,0.091398,-0.0222,1.5607,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125
97405000BI1048,97405,0.091398,0.0868,1.4887,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123"
97415000CH0535,97415,0.091398,-0.0028,0.337,tenure_bin*surface_m2: +1.455,tenure_bin [<1]: +0.892,surface_m2 [> 1.204e+04]: -0.262,sdp_residuelle_m2 [> 1341]: -0.148,tenure_bin*rot_nu: +0.093
97415000CK1043,97415,0.091398,0.055,1.5922,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,filo_pct_pauv [≤ 0.07692]: +0.136
97405000BE1648,97405,0.091398,0.1668,1.4614,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.125
97415000CM1954,97415,0.091398,0.0451,1.6174,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.083,zone_plu [U]: +0.077
97410000AV0647,97410,0.091398,0.2653,1.2598,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97406000AI0108,97406,0.091398,0.3295,1.3845,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214","rot_bati [(0.01002, 0.01179]]: +0.090"
97415000CP0973,97415,0.091398,0.218,0.8028,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,nu_constructible [true]: +0.195,"sdp_residuelle_m2 [(493, 719]]: -0.144","surface_m2 [(1239, 1.204e+04]]: -0.112"
97423000AH1139,97423,0.091398,-0.072,1.5242,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,zone_plu [U]: +0.077
97405000BE1377,97405,0.091398,0.2298,1.4154,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132","canopee_pct [(0.4, 1.9]]: +0.123",pv_candidat [true]: +0.081
97415000CR1250,97415,0.091398,-0.2246,1.7045,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97415000CT1213,97415,0.091398,0.3912,0.8782,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,nu_constructible [true]: +0.195,tenure_bin*rot_nu: -0.138,"rot_nu [(0.006453, 0.008753]]: +0.132"
97415000EY1040,97415,0.091398,0.1794,1.4767,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_bati [(0.01315, 0.01526]]: +0.128",surface_m2*permis_bin: +0.125
97405000BI1272,97405,0.091398,0.0868,1.5607,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132","canopee_pct [(0.4, 1.9]]: +0.123"
97406000AL0352,97406,0.091398,-0.1273,1.6502,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.001992, 0.003646]]: -0.089"
97406000AW0822,97406,0.091398,0.178,1.7302,permis_bin [<2a]: +1.295,piscine [true]: +0.412,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",surface_m2*permis_bin: -0.213
97415000AZ0648,97415,0.091398,0.0372,1.5549,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97406000AT0372,97406,0.091398,0.0604,1.4687,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.006453, 0.008753]]: +0.132",surface_m2*permis_bin: +0.086
97424000AE2288,97424,0.091398,0.0542,1.475,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.006453, 0.008753]]: +0.132","canopee_pct [(0.4, 1.9]]: +0.123"
97423000AK0833,97423,0.091398,0.2521,1.475,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",zone_plu [U]: +0.077
97406000AM0475,97406,0.091398,0.3078,1.3821,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.008753, 0.01151]]: +0.214",zone_plu [U]: +0.077
97415000AY1671,97415,0.091398,0.5014,1.1804,permis_bin [<2a]: +1.295,rot_nu [> 0.01151]: +0.312,"canopee_pct [(27.5, 44.8]]: -0.255",tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195
97415000AZ0455,97415,0.091398,0.0292,1.4611,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97415000AZ1844,97415,0.091398,-0.0145,1.7281,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_nu [(0.001992, 0.003646]]: -0.089"
97406000AL0413,97406,0.091398,-0.1288,1.7468,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97415000AZ1955,97415,0.091398,-0.016,1.5231,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97415000AZ1993,97415,0.091398,0.0118,1.5244,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97415000BN0944,97415,0.091398,0.0297,1.4983,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,"rot_nu [(0.001992, 0.003646]]: -0.089",surface_m2*permis_bin: +0.083
97415000BN1343,97415,0.091398,-0.0419,1.5279,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97415000BO0142,97415,0.091398,0.0852,1.3767,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"canopee_pct [(0.4, 1.9]]: +0.123","rot_bati [(0.01002, 0.01179]]: +0.090"
97415000BP0979,97415,0.091398,0.0727,1.0668,tenure_bin [<1]: +0.892,tenure_bin*surface_m2: +0.619,canopee_pct [≤ 0.4]: +0.239,"surface_m2 [(1239, 1.204e+04]]: -0.112",tenure_bin*rot_nu: +0.093
97415000EW2011,97415,0.091398,0.1756,1.4139,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125,"rot_bati [(0.01179, 0.01315]]: +0.111"
97415000EZ0122,97415,0.091398,0.1752,1.1285,tenure_bin [<1]: +0.892,piscine [true]: +0.412,tenure_bin*rot_nu: +0.290,rot_nu [≤ 0.001202]: -0.276,tenure_bin*surface_m2: +0.217
97415000EY1845,97415,0.091398,-0.0216,1.5089,permis_bin [<2a]: +1.295,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,"rot_bati [(0.01315, 0.01526]]: +0.128",surface_m2*permis_bin: +0.125
97418000AT2289,97418,0.091398,0.584,1.2585,permis_bin [<2a]: +1.295,zone_plu [AU]: +0.388,rot_nu [> 0.01151]: +0.312,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195
97420000BE0024,97420,0.091398,-0.1101,1.5508,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_bati [(0.002709, 0.004481]]: -0.106"
97420000BI0041,97420,0.091398,-0.5631,0.6712,tenure_bin*surface_m2: +1.455,tenure_bin [<1]: +0.892,piscine [true]: +0.412,zone_plu [A]: -0.405,surface_m2 [> 1.204e+04]: -0.262
97402000AK1073,97402,0.091398,0.0058,1.5299,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,surface_m2*permis_bin: +0.125,"rot_nu [(0.001992, 0.003646]]: -0.089"
97421000AV0815,97421,0.091398,-0.0834,1.7468,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.125
97421000AV1294,97421,0.091398,-0.0538,1.6052,permis_bin [<2a]: +1.295,canopee_pct [≤ 0.4]: +0.239,tenure_bin*permis_bin: +0.221,nu_constructible [true]: +0.195,surface_m2*permis_bin: +0.086
