idu,vendue,T,v_recalcule,codes
97406000AI0144,1,2022-05-10,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97401000AR0649,1,2022-09-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000CS1542,1,2023-10-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000EN2753,1,2023-12-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DE1706,1,2022-10-04,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97407000AO0435,1,2023-11-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000EW0558,1,2022-04-05,11,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000AD0618,1,2022-06-02,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BX0252,1,2023-09-17,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BI0690,1,2022-07-12,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000AY1631,1,2024-08-25,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97416000ES1782,1,2022-01-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000EP1165,1,2024-04-16,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000AR0689,1,2023-07-18,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000ES2075,1,2022-06-23,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AZ0949,1,2023-09-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AW0534,1,2022-10-05,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97404000AW0696,1,2022-10-10,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97415000BZ0929,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AR1436,1,2023-02-12,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97417000BC0067,1,2023-12-18,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000EN4114,1,2023-11-26,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97418000AS1356,1,2024-10-29,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97422000BT0473,1,2023-05-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97402000AK0929,1,2022-03-17,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000EZ0092,1,2023-11-13,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97418000AV0740,1,2024-06-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97404000AX0653,1,2022-02-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AH0876,1,2024-12-16,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000BN0245,1,2023-12-15,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000HV0235,1,2022-03-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000DL0320,1,2023-09-21,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97416000CS0597,1,2022-03-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BE1600,1,2022-11-03,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97404000AL1264,1,2022-12-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AE0058,1,2023-12-28,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97416000IA0271,1,2022-07-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97419000AS0528,1,2022-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AR0183,1,2024-01-01,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000BD0361,1,2023-12-24,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK0316,1,2022-08-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000BI0435,1,2023-10-03,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AS1422,1,2023-10-18,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000DE0916,1,2022-08-14,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000EW1596,1,2022-07-10,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97415000AT0702,1,2022-09-08,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000EN4018,1,2023-10-26,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97416000DT0342,1,2023-10-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000BD2064,1,2023-08-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1848,1,2023-12-28,15,GEO_HORS_ILE
97422000BK2441,1,2023-07-30,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97423000AB1850,1,2023-12-28,15,GEO_HORS_ILE
97418000BN0243,1,2023-12-15,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK0356,1,2024-02-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AS0252,1,2022-07-18,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97415000BK0114,1,2024-10-14,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97415000DE0124,1,2023-09-07,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97413000CD0287,1,2024-01-01,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000AD0273,1,2023-02-23,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AC3442,1,2024-06-05,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AX1090,1,2024-10-22,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97415000DI0712,1,2024-07-11,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97415000BZ0927,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000DH1314,1,2023-12-14,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97415000EO0393,1,2023-06-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0878,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000BY0851,1,2022-01-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BN0562,1,2023-09-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AD0244,1,2022-12-14,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000AK0362,1,2022-06-26,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BX1584,1,2023-07-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97404000AM1144,1,2024-02-12,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97414000EN4120,1,2023-11-26,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97418000AW0675,1,2023-09-21,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000HP0238,1,2023-10-23,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97415000ET1274,1,2022-07-13,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97415000CZ0632,1,2022-02-08,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AW0322,1,2023-03-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97404000AX0661,1,2022-07-25,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000AB0020,1,2024-07-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AY0527,1,2022-10-18,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AM0317,1,2023-10-01,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000BY0845,1,2022-04-17,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CU0046,1,2023-08-15,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000HY1671,1,2023-04-05,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000EH0395,1,2023-08-03,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000CD0252,1,2023-03-23,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000CP1721,1,2022-07-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000CW2913,1,2024-04-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000EY0132,1,2022-10-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000CS1572,1,2023-12-14,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97416000IA1851,1,2023-11-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AK0248,1,2022-02-15,18,FRICHE
97424000AI2190,1,2023-12-14,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97401000AL0377,1,2023-11-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000EN4122,1,2023-11-26,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97411000DR0220,1,2022-06-05,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000AO0607,1,2024-12-26,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97415000BZ0209,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000CK0823,1,2023-09-21,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BP0076,1,2022-08-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000DX0114,1,2023-09-21,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000CS1347,1,2024-02-26,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97415000BH0264,1,2024-10-14,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97407000BL0239,1,2023-01-09,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97416000ET2107,1,2024-09-29,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97415000BK0096,1,2024-10-14,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97411000AL0447,1,2024-11-24,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97415000BV0460,1,2022-02-07,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BV1647,1,2024-05-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000AY1528,1,2024-12-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AM1674,1,2022-08-07,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000BD1229,1,2022-07-04,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BV1644,1,2024-05-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000DW0015,1,2022-10-02,12,RNE_DIRIGEANT_65
97407000AO0108,1,2023-01-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000AH0742,1,2022-03-09,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000CX0560,1,2023-06-26,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000CT1626,1,2024-01-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97417000BC0096,1,2023-12-18,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000AY0329,1,2024-04-18,16,GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97416000HN0851,1,2023-06-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0871,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AH0875,1,2024-12-16,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AP1836,1,2022-12-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000EN4034,1,2023-11-26,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97420000AZ0821,1,2024-02-26,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97402000AH1310,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000BC1875,1,2022-11-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BZ0378,1,2022-12-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BK1128,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0899,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000CH0908,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AB0408,1,2022-12-06,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BK0112,1,2022-09-18,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97422000AX0763,1,2023-04-04,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97404000AY0597,1,2024-10-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AX1100,1,2024-03-05,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97409000AS0329,1,2023-07-09,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97409000AX1098,1,2024-06-16,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97415000HI0533,1,2023-02-28,18,DVF_TENURE_OBS5;GEO_HORS_ILE
97422000BN0709,1,2023-09-26,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97405000AO0175,1,2023-07-04,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AK0310,1,2022-08-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97417000AO0385,1,2023-12-17,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97407000AV0016,1,2023-08-09,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CX1803,1,2024-09-22,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97415000ET0676,1,2022-07-13,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97415000ET1662,1,2023-07-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000DH0486,1,2024-05-30,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97415000CH0909,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000CS0811,1,2024-11-14,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97404000AD0882,1,2022-12-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000DH1334,1,2024-06-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97403000AS1189,1,2023-09-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000CS0602,1,2022-04-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000CX0716,1,2024-01-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BI0478,1,2022-07-12,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000HI1627,1,2022-01-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AC0531,1,2023-05-24,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AL0404,1,2023-05-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000DN0161,1,2023-05-24,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97423000AB1849,1,2023-12-28,15,GEO_HORS_ILE
97413000CA0263,1,2023-04-23,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000HY1094,1,2023-12-25,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BH0748,1,2023-07-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97404000AL1773,1,2023-10-02,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000CM0324,1,2023-12-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000HP0405,1,2024-01-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0643,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000EY0131,1,2022-10-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000CD0053,1,2024-02-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000ET2111,1,2024-08-25,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97411000IL0339,1,2022-11-10,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97405000AR1840,1,2022-02-17,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BW2265,1,2023-04-25,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000DT0105,1,2022-06-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000DE2105,1,2024-06-18,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97410000AK0207,1,2022-06-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AT2020,1,2022-11-09,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97415000ES0782,1,2024-06-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0628,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000HK0107,1,2022-11-08,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97417000BD0397,1,2023-01-11,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000BH2165,1,2023-04-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AV0058,1,2023-12-12,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000DH0773,1,2024-01-01,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97411000DE0019,1,2022-06-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AE0057,1,2022-01-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0632,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97401000AM1458,1,2023-12-12,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BW1915,1,2022-12-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000AX1101,1,2024-03-19,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97409000AS2034,1,2022-06-23,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0586,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000CM0276,1,2024-07-11,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97414000EN4020,1,2023-10-26,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97415000BZ0873,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AT2393,1,2024-08-29,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97405000AO0184,1,2023-07-04,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000CS1335,1,2024-09-24,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97411000HM0288,1,2022-11-10,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AT0966,1,2023-08-07,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000CW0264,1,2023-07-05,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97422000BS2041,1,2023-05-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000DE0018,1,2022-06-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0642,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97423000AB1799,1,2022-07-11,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000DS0231,1,2023-12-05,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97405000AY0737,1,2024-10-27,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97412000BM1071,1,2022-07-04,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000CM2347,1,2023-11-03,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000CR0862,1,2022-07-31,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97415000CM1939,1,2022-01-06,18,DVF_TENURE_OBS5;GEO_HORS_ILE
97415000BO0714,1,2024-06-17,24,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_DIRIGEANT_65
97410000BS0129,1,2023-11-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000AS0444,1,2022-05-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97401000AM1839,1,2022-06-07,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97417000AT1477,1,2022-11-10,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97410000BX0921,1,2023-07-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000DS0431,1,2023-11-20,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97414000EN4022,1,2023-10-26,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97414000HI1629,1,2022-01-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000BE0490,1,2023-02-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000AI0910,1,2022-12-22,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97405000AN0351,1,2023-09-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000EN0181,1,2024-08-25,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97407000AE0529,1,2023-09-27,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97424000AM0924,1,2023-12-14,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97406000AM0206,1,2022-06-30,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000ET2153,1,2023-05-15,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000BC1429,1,2024-04-10,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97415000CM2351,1,2023-11-03,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97409000BM1391,1,2022-05-26,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97405000AZ0583,1,2022-09-08,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97415000AT0650,1,2024-02-28,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97401000AM1840,1,2022-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000DT0288,1,2023-05-16,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000HM0204,1,2023-11-09,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000BM1073,1,2022-12-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AZ0948,1,2024-08-18,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000BC1866,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AS1064,1,2023-07-10,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BH0267,1,2024-10-14,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97418000AT2381,1,2023-11-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000DI0049,1,2022-07-13,23,DVF_TENURE_OBS5;GEO_HORS_ILE
97415000CX0216,1,2022-03-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AE0456,1,2023-06-12,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000AS0779,1,2022-12-21,12,RNE_DIRIGEANT_65
97418000AC0258,1,2022-12-07,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000HN0853,1,2023-06-28,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000CS0838,1,2024-11-14,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97417000BC0103,1,2023-12-18,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000CM0217,1,2023-12-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97408000AN1728,1,2022-09-19,20,DVF_TENURE_OBS5;RNE_DIRIGEANT_65
97422000BL0146,1,2023-06-25,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97422000BY0846,1,2022-04-17,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BK0115,1,2022-09-18,16,DVF_TENURE_OBS5;RNE_SCI_DORMANTE
97409000BI0115,1,2023-05-04,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000DE1200,1,2023-02-28,18,DVF_TENURE_OBS5;GEO_HORS_ILE
97415000BZ0636,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AT2321,1,2023-03-01,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000EI1540,1,2022-12-11,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AD0588,1,2023-03-01,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97418000AP1934,1,2022-08-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000EH0542,1,2024-09-15,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000AE0428,1,2022-08-17,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000CN0141,1,2023-03-02,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97416000ET2160,1,2024-09-16,18,BODACC_CESSION_FONDS;DVF_TENURE_OBS5
97407000AE0355,1,2024-10-08,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000DI0236,1,2022-07-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97413000AV1460,1,2023-07-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97420000AB1011,1,2022-03-10,20,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE;RNE_SCI_DORMANTE
97415000BZ0646,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000AN0072,1,2023-09-13,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97412000CN0035,1,2023-03-02,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97415000BZ0634,1,2023-12-20,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000AW0692,1,2023-03-19,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97411000IR0504,1,2023-03-29,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
97414000CM0207,1,2023-12-31,12,DVF_TENURE_OBS5;GEO_AUTRE_COMMUNE
