idu,commune,siren,dirigeant_age,sci_dormante,horizon
97413000CU0813,Saint-Leu,799876164,91,False,3-7 ans
97413000CU0854,Saint-Leu,803080241,73,False,3-7 ans
97413000CU0860,Saint-Leu,495014029,88,False,3-7 ans
97413000CU0876,Saint-Leu,495014029,88,False,3-7 ans
97413000CU0878,Saint-Leu,495014029,88,False,3-7 ans
97413000CU0879,Saint-Leu,495014029,88,False,3-7 ans
97413000CU0880,Saint-Leu,495014029,88,False,3-7 ans
97413000CU0884,Saint-Leu,495014029,88,False,3-7 ans
97413000CU0887,Saint-Leu,530755438,76,False,3-7 ans
97413000CU0995,Saint-Leu,524058088,79,False,3-7 ans
97413000CX0587,Saint-Leu,504646613,73,False,3-7 ans
97413000CX0962,Saint-Leu,911198232,80,False,3-7 ans
97413000CX1262,Saint-Leu,452089253,74,False,3-7 ans
97413000CX1689,Saint-Leu,484355565,75,False,3-7 ans
97413000CX1748,Saint-Leu,535249486,74,False,3-7 ans
97413000CX1837,Saint-Leu,792531725,84,False,3-7 ans
97413000CX1845,Saint-Leu,792531725,84,False,3-7 ans
97413000CX1893,Saint-Leu,800334575,74,False,3-7 ans
97413000CX1896,Saint-Leu,800334575,74,False,3-7 ans
97413000CX2015,Saint-Leu,835098518,75,False,3-7 ans
97413000CX2363,Saint-Leu,903613172,84,False,3-7 ans
97413000CX2480,Saint-Leu,798900122,84,False,3-7 ans
97413000CX2622,Saint-Leu,903613172,84,False,3-7 ans
97413000CY0367,Saint-Leu,821508694,87,False,3-7 ans
97413000CY0368,Saint-Leu,821508694,87,False,3-7 ans
97413000CY0395,Saint-Leu,840852982,72,False,3-7 ans
97413000CY0827,Saint-Leu,821508694,87,False,3-7 ans
97413000CY0849,Saint-Leu,440927234,73,False,3-7 ans
97413000DA0466,Saint-Leu,478912397,77,False,3-7 ans
97413000DC0373,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0503,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0529,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0530,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0531,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0541,Saint-Leu,340079292,71,False,3-7 ans
97413000DC0542,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0543,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0556,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0557,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0561,Saint-Leu,844708404,89,False,3-7 ans
97413000DC0562,Saint-Leu,844708404,89,False,3-7 ans
97413000DC1410,Saint-Leu,514719202,73,False,3-7 ans
97413000DC1411,Saint-Leu,514719202,73,False,3-7 ans
97413000DC1412,Saint-Leu,514719202,73,False,3-7 ans
97413000DC1413,Saint-Leu,514719202,73,False,3-7 ans
97413000DC1458,Saint-Leu,418686101,83,False,3-7 ans
97413000DC1474,Saint-Leu,418686101,83,False,3-7 ans
97413000DC1475,Saint-Leu,418686101,83,False,3-7 ans
97413000DC1546,Saint-Leu,354023566,77,False,3-7 ans
97413000DC1570,Saint-Leu,418686101,83,False,3-7 ans
97413000DC1572,Saint-Leu,418686101,83,False,3-7 ans
97413000DC1595,Saint-Leu,418686101,83,False,3-7 ans
97413000DC1596,Saint-Leu,418686101,83,False,3-7 ans
97413000DC1610,Saint-Leu,803662337,73,False,3-7 ans
97413000DC1632,Saint-Leu,803662337,73,False,3-7 ans
97413000DD0296,Saint-Leu,453361693,82,False,3-7 ans
97413000DE0120,Saint-Leu,914208293,75,False,3-7 ans
97413000DE0224,Saint-Leu,480944040,83,False,3-7 ans
97413000DE0473,Saint-Leu,812740876,73,False,3-7 ans
97413000DE0686,Saint-Leu,311735351,73,False,3-7 ans
97413000DE0687,Saint-Leu,311735351,73,False,3-7 ans
97413000DE0705,Saint-Leu,401375233,73,False,3-7 ans
97413000DE0800,Saint-Leu,311735351,73,False,3-7 ans
97413000DE0803,Saint-Leu,311735351,73,False,3-7 ans
97413000DE0873,Saint-Leu,438814519,71,False,3-7 ans
97413000DE0874,Saint-Leu,438814519,71,False,3-7 ans
97413000DE0875,Saint-Leu,438814519,71,False,3-7 ans
97413000DE0911,Saint-Leu,949832711,83,False,3-7 ans
97413000DE0912,Saint-Leu,949832711,83,False,3-7 ans
97413000DE1038,Saint-Leu,812740876,73,False,3-7 ans
97413000DE1237,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1238,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1239,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1240,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1241,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1242,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1243,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1244,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1245,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1427,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1428,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1429,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1430,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1431,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1432,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1433,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1437,Saint-Leu,419231857,74,False,3-7 ans
97413000DE1537,Saint-Leu,532370079,72,False,3-7 ans
97413000DE1625,Saint-Leu,791116478,77,False,3-7 ans
97413000DE1805,Saint-Leu,449682467,72,False,3-7 ans
97413000DE1885,Saint-Leu,535137723,79,False,3-7 ans
97413000DE1939,Saint-Leu,410306294,77,False,3-7 ans
97413000DE2423,Saint-Leu,480944040,83,False,3-7 ans
97413000DG0159,Saint-Leu,449682467,72,False,3-7 ans
97413000DJ0074,Saint-Leu,323984732,90,False,3-7 ans
97413000DK0010,Saint-Leu,434081568,74,False,3-7 ans
97413000DK0016,Saint-Leu,899171615,73,False,3-7 ans
97413000DK0272,Saint-Leu,822780045,72,False,3-7 ans
97413000DK0457,Saint-Leu,813866258,73,False,3-7 ans
97413000DL0150,Saint-Leu,435028717,74,False,3-7 ans
97413000DM0096,Saint-Leu,490907987,87,False,3-7 ans
97413000DM0139,Saint-Leu,480856806,72,False,3-7 ans
97414000CE0048,Saint-Louis,344319850,84,False,3-7 ans
97414000CE0240,Saint-Louis,433863529,74,False,3-7 ans
97414000CH0968,Saint-Louis,488943721,72,False,3-7 ans
97414000CH1010,Saint-Louis,487618738,71,False,3-7 ans
97414000CH1148,Saint-Louis,488943721,72,False,3-7 ans
97414000CH1584,Saint-Louis,812019164,71,False,3-7 ans
97414000CH1673,Saint-Louis,811472364,74,False,3-7 ans
97414000CI0683,Saint-Louis,451698211,86,False,3-7 ans
97414000CI0745,Saint-Louis,503640518,74,False,3-7 ans
97414000CP0090,Saint-Louis,452090517,89,False,3-7 ans
97414000CP0513,Saint-Louis,813541216,72,False,3-7 ans
97414000CP0514,Saint-Louis,813541216,72,False,3-7 ans
97414000CP0558,Saint-Louis,452090517,89,False,3-7 ans
97414000CX0127,Saint-Louis,381865450,72,False,3-7 ans
97414000CY0219,Saint-Louis,402860415,80,False,3-7 ans
97414000CY0327,Saint-Louis,402860415,80,False,3-7 ans
97414000CZ0067,Saint-Louis,381865450,72,False,3-7 ans
97414000DE0344,Saint-Louis,437960354,70,False,3-7 ans
97414000DE0581,Saint-Louis,839109261,84,False,3-7 ans
97414000DE1755,Saint-Louis,901622761,73,False,3-7 ans
97414000DH0335,Saint-Louis,910027291,72,False,3-7 ans
97414000DH0340,Saint-Louis,408617439,72,False,3-7 ans
97414000DH0379,Saint-Louis,408617439,72,False,3-7 ans
97414000DH0680,Saint-Louis,414311027,75,False,3-7 ans
97414000DH0700,Saint-Louis,410614655,78,False,3-7 ans
97414000DH0728,Saint-Louis,348558396,73,False,3-7 ans
97414000DH0730,Saint-Louis,434081592,77,False,3-7 ans
97414000DH0743,Saint-Louis,379073208,73,False,3-7 ans
97414000DH0744,Saint-Louis,379073208,73,False,3-7 ans
97414000DH0757,Saint-Louis,422461392,81,False,3-7 ans
97414000DH0783,Saint-Louis,310865480,79,False,3-7 ans
97414000DH0788,Saint-Louis,432664803,86,False,3-7 ans
97414000DH0802,Saint-Louis,433231172,90,False,3-7 ans
97414000DH0807,Saint-Louis,449395243,86,False,3-7 ans
97414000DH0815,Saint-Louis,442566220,71,False,3-7 ans
97414000DH0830,Saint-Louis,449093087,71,False,3-7 ans
97414000DH0831,Saint-Louis,447679028,74,False,3-7 ans
97414000DH0832,Saint-Louis,318226545,77,False,3-7 ans
97414000DH0913,Saint-Louis,480215623,72,False,3-7 ans
97414000DH0915,Saint-Louis,480215623,72,False,3-7 ans
97414000DH1013,Saint-Louis,824318042,74,False,3-7 ans
97414000DH1020,Saint-Louis,315066134,93,False,3-7 ans
97414000DH1237,Saint-Louis,423684620,75,False,3-7 ans
97414000DH1238,Saint-Louis,423684620,75,False,3-7 ans
97414000DH1239,Saint-Louis,510054687,75,False,3-7 ans
97414000DH1241,Saint-Louis,510054687,75,False,3-7 ans
97414000DH1247,Saint-Louis,510284540,77,False,3-7 ans
97414000DH1316,Saint-Louis,523995561,74,False,3-7 ans
97414000DH1362,Saint-Louis,500858493,86,False,3-7 ans
97414000DH1363,Saint-Louis,500858493,86,False,3-7 ans
97414000DH1381,Saint-Louis,424586618,93,False,3-7 ans
97414000DH1382,Saint-Louis,424586618,93,False,3-7 ans
97414000DH1493,Saint-Louis,813505302,73,False,3-7 ans
97414000DH1495,Saint-Louis,813505302,73,False,3-7 ans
97414000DH1506,Saint-Louis,750656498,84,False,3-7 ans
97414000DH1509,Saint-Louis,813505302,73,False,3-7 ans
97414000DH1510,Saint-Louis,750656498,84,False,3-7 ans
97414000DH1514,Saint-Louis,813505302,73,False,3-7 ans
97414000DH1528,Saint-Louis,411013105,74,False,3-7 ans
97414000DH1529,Saint-Louis,411013105,74,False,3-7 ans
97414000DI0336,Saint-Louis,338722358,81,False,3-7 ans
97414000DI0358,Saint-Louis,411218340,72,False,3-7 ans
97414000DI0361,Saint-Louis,338722358,81,False,3-7 ans
97414000DI0362,Saint-Louis,338722358,81,False,3-7 ans
97414000DI0365,Saint-Louis,523829018,86,False,3-7 ans
97414000DI0366,Saint-Louis,523829000,86,False,3-7 ans
97414000DI0403,Saint-Louis,384783718,86,False,3-7 ans
97414000DI0405,Saint-Louis,384783718,86,False,3-7 ans
97414000DI0406,Saint-Louis,384783718,86,False,3-7 ans
97414000DI0407,Saint-Louis,384783718,86,False,3-7 ans
97414000DI0810,Saint-Louis,442566220,71,False,3-7 ans
97414000DI0814,Saint-Louis,401035753,76,False,3-7 ans
97414000DI0817,Saint-Louis,442566220,71,False,3-7 ans
97414000DL0002,Saint-Louis,494492150,78,False,3-7 ans
97414000DL0030,Saint-Louis,387502859,85,False,3-7 ans
97414000DL0035,Saint-Louis,952474476,84,False,3-7 ans
97414000DL0037,Saint-Louis,408617710,79,False,3-7 ans
97414000DL0050,Saint-Louis,438210718,71,False,3-7 ans
97414000DL0054,Saint-Louis,411218340,72,False,3-7 ans
97414000DL0059,Saint-Louis,477885966,72,False,3-7 ans
97414000DL0068,Saint-Louis,384783718,86,False,3-7 ans
97414000DL0137,Saint-Louis,399225234,71,False,3-7 ans
97414000DL0150,Saint-Louis,402396725,88,False,3-7 ans
97414000DL0204,Saint-Louis,400685822,72,False,3-7 ans
97414000DL0228,Saint-Louis,438210718,71,False,3-7 ans
97414000DL0351,Saint-Louis,904915170,70,False,3-7 ans
97414000DL0365,Saint-Louis,408617710,79,False,3-7 ans
97414000DL0478,Saint-Louis,397878026,75,False,3-7 ans
97414000DL0479,Saint-Louis,397878026,75,False,3-7 ans
97414000DL0550,Saint-Louis,383199122,84,False,3-7 ans
97414000DL0551,Saint-Louis,383199122,84,False,3-7 ans
97414000DL0623,Saint-Louis,434669065,81,False,3-7 ans
97414000DL0646,Saint-Louis,402396725,88,False,3-7 ans
97414000DL0649,Saint-Louis,402396725,88,False,3-7 ans
97414000DL0653,Saint-Louis,402396725,88,False,3-7 ans
97414000DL0714,Saint-Louis,444451264,76,False,3-7 ans
97414000DM0047,Saint-Louis,831554282,70,False,3-7 ans
97414000DM0086,Saint-Louis,401776612,83,False,3-7 ans
97414000DM0088,Saint-Louis,401776612,83,False,3-7 ans
97414000DM0089,Saint-Louis,401776612,83,False,3-7 ans
97414000DM0371,Saint-Louis,453131930,88,False,3-7 ans
97414000DM0372,Saint-Louis,310864111,90,False,3-7 ans
97414000DM0373,Saint-Louis,310864111,90,False,3-7 ans
97414000DM0374,Saint-Louis,310864111,90,False,3-7 ans
97414000DM0389,Saint-Louis,483078382,78,False,3-7 ans
97414000DM0393,Saint-Louis,321439663,72,False,3-7 ans
97414000DM0404,Saint-Louis,333149516,73,False,3-7 ans
97414000DM0411,Saint-Louis,333149516,73,False,3-7 ans
97414000DM0412,Saint-Louis,333149516,73,False,3-7 ans
97414000DM0433,Saint-Louis,310864111,90,False,3-7 ans
97414000DM0482,Saint-Louis,533372355,70,False,3-7 ans
97414000DM0591,Saint-Louis,821190501,70,False,3-7 ans
97414000DM0674,Saint-Louis,898582358,71,False,3-7 ans
97414000DM0693,Saint-Louis,490907961,70,False,3-7 ans
97414000DM0877,Saint-Louis,383199122,84,False,3-7 ans
97414000DN0088,Saint-Louis,445296411,79,False,3-7 ans
97414000DN0090,Saint-Louis,809808728,77,False,3-7 ans
97414000DN0091,Saint-Louis,809808728,77,False,3-7 ans
97414000DN0136,Saint-Louis,494493281,78,False,3-7 ans
97414000DN0159,Saint-Louis,404181224,75,False,3-7 ans
97414000DN0188,Saint-Louis,480440601,83,False,3-7 ans
97414000DN0193,Saint-Louis,332605351,72,False,3-7 ans
97414000DN0197,Saint-Louis,447965955,80,False,3-7 ans
97414000DN0204,Saint-Louis,434021366,76,False,3-7 ans
97414000DN0243,Saint-Louis,350200754,90,False,3-7 ans
97414000DN0395,Saint-Louis,430138396,86,False,3-7 ans
97414000DN0400,Saint-Louis,438536369,75,False,3-7 ans
97414000DN0401,Saint-Louis,339011074,85,False,3-7 ans
97414000DN0402,Saint-Louis,339011074,85,False,3-7 ans
97414000DN0413,Saint-Louis,401542691,88,False,3-7 ans
97414000DN0426,Saint-Louis,447965955,80,False,3-7 ans
97414000DN0446,Saint-Louis,514719392,86,False,3-7 ans
97414000DN0447,Saint-Louis,514719392,86,False,3-7 ans
97414000DN0448,Saint-Louis,514719392,86,False,3-7 ans
97414000DN0449,Saint-Louis,421443037,93,False,3-7 ans
97414000DN0450,Saint-Louis,421443037,93,False,3-7 ans
97414000DN0496,Saint-Louis,434864575,83,False,3-7 ans
97414000DN0500,Saint-Louis,488537036,78,False,3-7 ans
97414000DN0520,Saint-Louis,492978366,75,False,3-7 ans
97414000DN0574,Saint-Louis,503875866,78,False,3-7 ans
97414000DN0590,Saint-Louis,503875866,78,False,3-7 ans
97414000DO0144,Saint-Louis,481552966,72,False,3-7 ans
97414000DR0011,Saint-Louis,450155510,84,False,3-7 ans
97414000DR0112,Saint-Louis,443165725,70,False,3-7 ans
97414000DR0573,Saint-Louis,447965955,80,False,3-7 ans
97414000DS0276,Saint-Louis,401035753,76,False,3-7 ans
97414000DS0281,Saint-Louis,401035753,76,False,3-7 ans
97414000DS0624,Saint-Louis,413184938,72,False,3-7 ans
97414000DS0688,Saint-Louis,512707092,78,False,3-7 ans
97414000DS0815,Saint-Louis,433603677,76,False,3-7 ans
97414000DS0854,Saint-Louis,452270283,72,False,3-7 ans
97414000DS0896,Saint-Louis,512707092,78,False,3-7 ans
97414000DT0291,Saint-Louis,824074223,89,False,3-7 ans
97414000DT0635,Saint-Louis,433603677,76,False,3-7 ans
97414000DT0653,Saint-Louis,401035753,76,False,3-7 ans
97414000DT0674,Saint-Louis,325017911,78,False,3-7 ans
97414000DT0749,Saint-Louis,445059926,70,False,3-7 ans
97414000DT0750,Saint-Louis,445059926,70,False,3-7 ans
97414000DT0788,Saint-Louis,433603677,76,False,3-7 ans
97414000DT0813,Saint-Louis,801257015,75,False,3-7 ans
97414000DT0814,Saint-Louis,801257015,75,False,3-7 ans
97414000DT0816,Saint-Louis,801257015,75,False,3-7 ans
97414000DT0868,Saint-Louis,433603677,76,False,3-7 ans
97414000DT0869,Saint-Louis,433603677,76,False,3-7 ans
97414000DV0263,Saint-Louis,810566331,75,False,3-7 ans
97414000DV0656,Saint-Louis,789470234,81,False,3-7 ans
97414000DV0657,Saint-Louis,789470234,81,False,3-7 ans
97414000DY0170,Saint-Louis,983400466,74,False,3-7 ans
97414000EK0227,Saint-Louis,411782899,84,False,3-7 ans
97414000EK0228,Saint-Louis,411782899,84,False,3-7 ans
97414000EK0229,Saint-Louis,411782899,84,False,3-7 ans
97414000EK0230,Saint-Louis,411782899,84,False,3-7 ans
97414000EK0231,Saint-Louis,411782899,84,False,3-7 ans
97414000EK0235,Saint-Louis,411782899,84,False,3-7 ans
97414000EK0308,Saint-Louis,445259211,89,False,3-7 ans
97414000EK0309,Saint-Louis,445259211,89,False,3-7 ans
97414000EK0310,Saint-Louis,445259211,89,False,3-7 ans
97414000EK0346,Saint-Louis,445259211,89,False,3-7 ans
97414000EK0347,Saint-Louis,445259211,89,False,3-7 ans
97414000EK0516,Saint-Louis,445259211,89,False,3-7 ans
97414000EK0590,Saint-Louis,343360228,87,False,3-7 ans
97414000EK0601,Saint-Louis,411782899,84,False,3-7 ans
97414000EK0627,Saint-Louis,343360228,87,False,3-7 ans
97414000EK0640,Saint-Louis,819788613,74,False,3-7 ans
97414000EK0642,Saint-Louis,819788613,74,False,3-7 ans
97414000EK0645,Saint-Louis,819788613,74,False,3-7 ans
97414000EK0647,Saint-Louis,819788613,74,False,3-7 ans
97414000EK0651,Saint-Louis,819788613,74,False,3-7 ans
97414000EK0653,Saint-Louis,819788613,74,False,3-7 ans
97414000EL0390,Saint-Louis,417681335,76,False,3-7 ans
97414000EL2446,Saint-Louis,449399880,86,False,3-7 ans
97414000EM0219,Saint-Louis,411525595,76,False,3-7 ans
97414000EM0439,Saint-Louis,452176282,76,False,3-7 ans
97414000EM0669,Saint-Louis,899991350,75,False,3-7 ans
97414000EM0846,Saint-Louis,800270258,72,False,3-7 ans
97414000EM0981,Saint-Louis,899991350,75,False,3-7 ans
97414000EN0751,Saint-Louis,422223644,79,False,3-7 ans
97414000EN1025,Saint-Louis,950805366,72,False,3-7 ans
97414000EN1135,Saint-Louis,490146321,72,False,3-7 ans
97414000EN1142,Saint-Louis,490146321,72,False,3-7 ans
97414000EN1143,Saint-Louis,490146321,72,False,3-7 ans
97414000EN1144,Saint-Louis,490146321,72,False,3-7 ans
97414000EN1146,Saint-Louis,490146321,72,False,3-7 ans
97414000EN1148,Saint-Louis,490146321,72,False,3-7 ans
97414000EN1149,Saint-Louis,490146321,72,False,3-7 ans
97414000EN1740,Saint-Louis,422223644,79,False,3-7 ans
97414000EN2011,Saint-Louis,490498391,85,False,3-7 ans
97414000EN2301,Saint-Louis,454065376,74,False,3-7 ans
97414000EN3503,Saint-Louis,490146321,72,False,3-7 ans
97414000EN3672,Saint-Louis,819788605,74,False,3-7 ans
97414000EN3675,Saint-Louis,819788605,74,False,3-7 ans
97414000EN4018,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4020,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4022,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4024,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4026,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4027,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4028,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4030,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4031,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4032,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4034,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4112,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4114,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4116,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4118,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4120,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4122,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4124,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4126,Saint-Louis,490146321,72,False,3-7 ans
97414000EN4136,Saint-Louis,490146321,72,False,3-7 ans
97414000EO0470,Saint-Louis,840776975,73,False,3-7 ans
97414000EO0471,Saint-Louis,840776975,73,False,3-7 ans
97414000ER0716,Saint-Louis,431792704,72,False,3-7 ans
97414000ER0729,Saint-Louis,431792704,72,False,3-7 ans
97414000ER0730,Saint-Louis,431792704,72,False,3-7 ans
97414000ER0740,Saint-Louis,431792704,72,False,3-7 ans
97414000ER0741,Saint-Louis,431792704,72,False,3-7 ans
97414000ER0742,Saint-Louis,431792704,72,False,3-7 ans
97414000ER0769,Saint-Louis,450067509,75,False,3-7 ans
97414000ER0774,Saint-Louis,952608891,74,False,3-7 ans
97414000ES0112,Saint-Louis,538776444,84,False,3-7 ans
97414000ES0233,Saint-Louis,812781748,74,False,3-7 ans
97414000ET0008,Saint-Louis,488869116,85,False,3-7 ans
97414000ET0166,Saint-Louis,487618738,71,False,3-7 ans
97414000ET0463,Saint-Louis,821082690,73,False,3-7 ans
97414000ET0500,Saint-Louis,502417793,79,False,3-7 ans
97414000ET0510,Saint-Louis,851590604,73,False,3-7 ans
97414000ET1162,Saint-Louis,454065376,74,False,3-7 ans
97414000ET1310,Saint-Louis,821082690,73,False,3-7 ans
97414000ET1328,Saint-Louis,419231857,74,False,3-7 ans
97414000ET1329,Saint-Louis,419231857,74,False,3-7 ans
97414000ET1331,Saint-Louis,419231857,74,False,3-7 ans
97414000ET1337,Saint-Louis,419231857,74,False,3-7 ans
97414000ET1338,Saint-Louis,419231857,74,False,3-7 ans
97414000ET1339,Saint-Louis,419231857,74,False,3-7 ans
97414000ET1344,Saint-Louis,419231857,74,False,3-7 ans
97414000ET1345,Saint-Louis,419231857,74,False,3-7 ans
97414000ET1373,Saint-Louis,432650604,79,False,3-7 ans
97414000ET1617,Saint-Louis,483583720,76,False,3-7 ans
97414000ET1632,Saint-Louis,423962323,79,False,3-7 ans
97414000ET1633,Saint-Louis,502417793,79,False,3-7 ans
97414000ET1634,Saint-Louis,502417793,79,False,3-7 ans
97414000ET1635,Saint-Louis,502417793,79,False,3-7 ans
97414000ET1746,Saint-Louis,488869116,85,False,3-7 ans
97414000EV0092,Saint-Louis,421422528,73,False,3-7 ans
97414000EV0679,Saint-Louis,438210718,71,False,3-7 ans
97414000EX0551,Saint-Louis,789915261,71,False,3-7 ans
97414000EX0688,Saint-Louis,422992230,72,False,3-7 ans
97414000EX0856,Saint-Louis,442547550,71,False,3-7 ans
97414000EX0857,Saint-Louis,442547550,71,False,3-7 ans
97414000EY0199,Saint-Louis,408617439,72,False,3-7 ans
97414000EY0212,Saint-Louis,448915264,78,False,3-7 ans
97414000EY0220,Saint-Louis,448915264,78,False,3-7 ans
97414000EY0223,Saint-Louis,534631270,71,False,3-7 ans
97414000EY0227,Saint-Louis,448915264,78,False,3-7 ans
97414000EY0228,Saint-Louis,534631270,71,False,3-7 ans
97414000EY0233,Saint-Louis,448915264,78,False,3-7 ans
97414000EY0234,Saint-Louis,448915264,78,False,3-7 ans
97414000EZ0007,Saint-Louis,408617439,72,False,3-7 ans
97414000EZ0110,Saint-Louis,408617439,72,False,3-7 ans
97414000HA0106,Saint-Louis,392241055,74,False,3-7 ans
97414000HA0111,Saint-Louis,452845571,70,False,3-7 ans
97414000HA0193,Saint-Louis,441556636,72,False,3-7 ans
97414000HA0199,Saint-Louis,484070453,77,False,3-7 ans
97414000HA0204,Saint-Louis,392241055,74,False,3-7 ans
97414000HA0252,Saint-Louis,477550438,70,False,3-7 ans
97414000HA0275,Saint-Louis,439606815,70,False,3-7 ans
97414000HA0283,Saint-Louis,477550438,70,False,3-7 ans
97414000HA0547,Saint-Louis,422714949,93,False,3-7 ans
97414000HA0549,Saint-Louis,422714949,93,False,3-7 ans
97414000HB0216,Saint-Louis,319699203,88,False,3-7 ans
97414000HB0288,Saint-Louis,912409687,72,False,3-7 ans
97414000HB0430,Saint-Louis,319699203,88,False,3-7 ans
97414000HB0431,Saint-Louis,319699203,88,False,3-7 ans
97414000HB0432,Saint-Louis,319699203,88,False,3-7 ans
97414000HC0189,Saint-Louis,408617439,72,False,3-7 ans
97414000HC0221,Saint-Louis,833021579,72,False,3-7 ans
97414000HC0222,Saint-Louis,833021579,72,False,3-7 ans
97414000HD0022,Saint-Louis,890211188,72,False,3-7 ans
97414000HD0289,Saint-Louis,450741202,71,False,3-7 ans
97414000HE0194,Saint-Louis,889446258,88,False,3-7 ans
97414000HE0226,Saint-Louis,310862198,82,False,3-7 ans
97414000HE0500,Saint-Louis,904171220,73,False,3-7 ans
97414000HH0095,Saint-Louis,823626056,90,False,3-7 ans
97414000HH0351,Saint-Louis,419231857,74,False,3-7 ans
97414000HH0385,Saint-Louis,800411597,70,False,3-7 ans
97414000HI0250,Saint-Louis,389520032,79,False,3-7 ans
97414000HI0251,Saint-Louis,389520032,79,False,3-7 ans
97414000HI0895,Saint-Louis,454065376,74,False,3-7 ans
97415000AB0295,Saint-Paul,379601859,71,False,3-7 ans
97415000AB0369,Saint-Paul,925300055,72,False,3-7 ans
97415000AB0397,Saint-Paul,393227988,71,False,3-7 ans
97415000AB0400,Saint-Paul,393227988,71,False,3-7 ans
97415000AB0618,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0619,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0620,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0621,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0622,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0623,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0624,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0625,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0626,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0627,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0628,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0629,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0630,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0631,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0632,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0633,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0634,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0635,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0636,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0637,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0638,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0639,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0640,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0641,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0642,Saint-Paul,407652080,73,False,3-7 ans
97415000AB0643,Saint-Paul,407652080,73,False,3-7 ans
97415000AC0167,Saint-Paul,339359291,83,False,3-7 ans
97415000AC0169,Saint-Paul,339359291,83,False,3-7 ans
97415000AD0021,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0022,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0024,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0027,Saint-Paul,424428332,84,False,3-7 ans
97415000AD0052,Saint-Paul,917892762,83,False,3-7 ans
97415000AD0069,Saint-Paul,424428332,84,False,3-7 ans
